1609552995.970855, -0.22900763358778625
1609552996.0572293, -0.4580152671755725
1609552996.115899, -0.42748091603053434
1609552996.1683102, -0.26717557251908397
1609552996.222794, -0.09923664122137404
1609552996.2888107, -0.22137404580152673
1609552996.3603363, 0.04580152671755725
1609552996.4211643, -0.24427480916030533
1609552996.4784582, -0.20610687022900764
1609552996.5588217, -0.22137404580152673
1609552996.658397, -0.4198473282442748
1609552996.7165837, -0.061068702290076333
1609552996.7831554, 0.09923664122137404
1609552996.8526492, -0.16030534351145037
1609552996.917747, -0.3282442748091603
1609552996.9801557, -0.183206106870229
1609552997.0566132, 0.17557251908396945
1609552997.1336877, 0.5954198473282443
1609552997.1944976, -1.0610687022900764
1609552997.2632654, 0.5114503816793893
1609552997.3347027, -0.8931297709923665
1609552997.3974576, 2.5267175572519083
1609552997.4621005, 1.0
1609552997.5389209, -0.7862595419847328
1609552997.6172535, 0.33587786259541985
1609552997.6902251, 1.5725190839694656
1609552997.7604277, -0.24427480916030533
1609552997.8225756, 0.9312977099236641
1609552997.8928301, -0.7557251908396947
1609552997.951798, -0.3053435114503817
1609552998.0272267, -1.916030534351145
1609552998.0920856, -0.35877862595419846
1609552998.1515112, -0.7099236641221374
1609552998.2217312, -0.7633587786259542
1609552998.2852428, -0.10687022900763359
1609552998.3489735, 1.9465648854961832
1609552998.427875, 0.7251908396946565
1609552998.489682, -0.2366412213740458
1609552998.5486457, -0.35877862595419846
1609552998.6151476, -0.7557251908396947
1609552998.6698456, -0.4351145038167939
1609552998.7282374, -0.183206106870229
1609552998.786343, 0.13740458015267176
1609552998.8491719, -0.030534351145038167
1609552998.9150288, -0.7251908396946565
1609552998.9903953, -0.4732824427480916
1609552999.0536733, 0.015267175572519083
1609552999.12861, 0.10687022900763359
1609552999.1880944, -0.48854961832061067
1609552999.2511623, -0.31297709923664124
1609552999.3188431, -0.366412213740458
1609552999.3842447, -0.22900763358778625
1609552999.4495616, 0.1450381679389313
1609552999.534581, -0.32061068702290074
1609552999.6105883, -0.2900763358778626
1609552999.6851063, -0.5038167938931297
1609552999.7721255, 1.9465648854961832
1609552999.851631, -1.9236641221374047
